period,state,handgun,long_gun,multiple,year,month
2007-11,Nevada,2397,2929,234,2007,11
2007-11,New Hampshire,1701,2851,16,2007,11
2007-11,New Jersey,1363,2762,70,2007,11
2007-11,New Mexico,2819,4519,334,2007,11
2007-11,New York,3227,17668,118,2007,11
2007-11,North Carolina,230,20226,222,2007,11
2007-11,North Dakota,498,3623,52,2007,11
2007-11,Ohio,11339,25685,1236,2007,11
2007-11,Oklahoma,5149,11143,948,2007,11
2007-11,Oregon,5500,9511,562,2007,11
2007-11,Pennsylvania,0,61048,288,2007,11
2007-11,Rhode Island,367,541,182,2007,11
2007-11,South Carolina,4288,8786,312,2007,11
2007-11,South Dakota,801,5082,104,2007,11
2007-11,Tennessee,10175,16975,950,2007,11
2007-11,Texas,20946,41383,2598,2007,11
2007-11,Utah,2793,6753,224,2007,11
2007-11,Vermont,497,1628,48,2007,11
2007-11,Virginia,9602,17398,562,2007,11
2007-11,Washington,7273,10416,578,2007,11
2007-11,West Virginia,2841,10659,462,2007,11
2007-11,Wisconsin,3739,17635,14,2007,11
2007-11,Wyoming,999,2422,114,2007,11
2007-10,Alabama,7132,11288,676,2007,10
2007-10,Alaska,1748,3056,258,2007,10
2007-10,Arizona,5688,6310,502,2007,10
2007-10,Arkansas,3130,9528,590,2007,10
2007-10,California,16775,16544,0,2007,10
2007-10,Colorado,7445,12284,3452,2007,10
2007-10,Connecticut,3254,3444,122,2007,10
2007-10,Delaware,551,975,40,2007,10
2007-10,Florida,20580,16573,1450,2007,10
2007-10,Georgia,6391,12194,590,2007,10
2007-10,Hawaii,0,0,0,2007,10
2007-10,Idaho,1603,5216,210,2007,10
2007-10,Illinois,6053,10528,564,2007,10
2007-10,Indiana,6040,10844,578,2007,10
2007-10,Iowa,15,5787,6,2007,10
2007-10,Kansas,3608,7046,392,2007,10
2007-10,Kentucky,6345,11824,976,2007,10
2007-10,Louisiana,6724,14742,566,2007,10
2007-10,Maine,1555,6427,242,2007,10
2007-10,Maryland,2137,5048,12,2007,10
2007-10,Massachusetts,1946,1912,118,2007,10
2007-10,Michigan,2091,17423,120,2007,10
2007-10,Minnesota,3782,20484,288,2007,10
2007-10,Mississippi,3716,10481,382,2007,10
2007-10,Missouri,10701,17329,848,2007,10
2007-10,Montana,1632,7209,298,2007,10
2007-10,Nebraska,0,4030,0,2007,10
2007-10,Nevada,2430,2216,240,2007,10
2007-10,New Hampshire,1738,3215,16,2007,10
2007-10,New Jersey,1433,2166,88,2007,10
2007-10,New Mexico,3003,4068,286,2007,10
2007-10,New York,3550,17094,114,2007,10
2007-10,North Carolina,213,14318,208,2007,10
2007-10,North Dakota,570,5640,46,2007,10
2007-10,Ohio,10558,17912,1018,2007,10
2007-10,Oklahoma,5850,9373,912,2007,10
2007-10,Oregon,4853,8835,516,2007,10
2007-10,Pennsylvania,0,57090,432,2007,10
2007-10,Rhode Island,415,501,158,2007,10
2007-10,South Carolina,4215,6400,270,2007,10
2007-10,South Dakota,865,7228,114,2007,10
2007-10,Tennessee,9809,12497,826,2007,10
2007-10,Texas,20231,35496,2330,2007,10
2007-10,Utah,2213,5591,196,2007,10
2007-10,Vermont,586,1866,48,2007,10
2007-10,Virginia,9327,12981,586,2007,10
2007-10,Washington,7570,10584,668,2007,10
2007-10,West Virginia,2874,8313,468,2007,10
2007-10,Wisconsin,3968,18146,4,2007,10
2007-10,Wyoming,864,2404,100,2007,10
2007-09,Alabama,6997,10821,606,2007,9
2007-09,Alaska,1278,2474,142,2007,9
2007-09,Arizona,6015,6356,510,2007,9
2007-09,Arkansas,2987,7864,424,2007,9
2007-09,California,16094,17215,0,2007,9
2007-09,Colorado,6835,10758,3062,2007,9
2007-09,Connecticut,2211,2384,70,2007,9
2007-09,Delaware,525,772,48,2007,9
2007-09,Florida,19310,14647,1308,2007,9
2007-09,Georgia,6148,9431,656,2007,9
2007-09,Hawaii,0,0,0,2007,9
2007-09,Idaho,1847,5322,254,2007,9
2007-09,Illinois,5102,8349,534,2007,9
2007-09,Indiana,5502,8979,478,2007,9
2007-09,Iowa,15,4054,4,2007,9
2007-09,Kansas,3166,5859,382,2007,9
2007-09,Kentucky,5892,9402,836,2007,9
2007-09,Louisiana,6129,11060,492,2007,9
2007-09,Maine,1521,4473,210,2007,9
2007-09,Maryland,1777,4024,14,2007,9
2007-09,Massachusetts,1687,1552,100,2007,9
2007-09,Michigan,1854,16044,112,2007,9
2007-09,Minnesota,3891,18566,334,2007,9
2007-09,Mississippi,3300,7857,348,2007,9
2007-09,Missouri,11515,12920,792,2007,9
2007-09,Montana,1806,6124,328,2007,9
2007-09,Nebraska,0,3098,0,2007,9
2007-09,Nevada,2307,2382,218,2007,9
2007-09,New Hampshire,1709,2973,32,2007,9
2007-09,New Jersey,1350,1693,78,2007,9
2007-09,New Mexico,2736,3809,260,2007,9
2007-09,New York,3291,15357,84,2007,9
2007-09,North Carolina,199,12157,186,2007,9
2007-09,North Dakota,557,4102,46,2007,9
2007-09,Ohio,9357,15830,882,2007,9
2007-09,Oklahoma,4829,7652,782,2007,9
2007-09,Oregon,5226,11068,552,2007,9
2007-09,Pennsylvania,0,50082,232,2007,9
2007-09,Rhode Island,363,444,124,2007,9
2007-09,South Carolina,3930,5654,322,2007,9
2007-09,South Dakota,914,5217,158,2007,9
2007-09,Tennessee,8974,10336,738,2007,9
2007-09,Texas,18806,37381,2262,2007,9
2007-09,Utah,2345,5617,220,2007,9
2007-09,Vermont,622,1549,52,2007,9
2007-09,Virginia,12858,11355,540,2007,9
2007-09,Washington,6276,10128,578,2007,9
2007-09,West Virginia,2766,6650,366,2007,9
2007-09,Wisconsin,3798,15844,0,2007,9
2007-09,Wyoming,924,2696,158,2007,9
2007-08,Alabama,7871,8772,720,2007,8
2007-08,Alaska,1649,2984,204,2007,8
2007-08,Arizona,6164,7010,556,2007,8
2007-08,Arkansas,3243,6026,570,2007,8
2007-08,California,17031,19064,11278,2007,8
2007-08,Colorado,7861,10902,3032,2007,8
2007-08,Connecticut,2483,2363,106,2007,8
2007-08,Delaware,528,724,52,2007,8
2007-08,Florida,21206,14189,1514,2007,8
2007-08,Georgia,7191,9395,560,2007,8
2007-08,Hawaii,0,0,0,2007,8
2007-08,Idaho,1761,4174,232,2007,8
2007-08,Illinois,5675,9012,736,2007,8
2007-08,Indiana,6538,9296,508,2007,8
2007-08,Iowa,21,3104,2,2007,8
2007-08,Kansas,3471,5487,432,2007,8
2007-08,Kentucky,6395,8879,930,2007,8
2007-08,Louisiana,6532,9995,578,2007,8
2007-08,Maine,1314,2936,144,2007,8
2007-08,Maryland,1918,3841,10,2007,8
2007-08,Massachusetts,1950,1452,168,2007,8
2007-08,Michigan,2122,12055,110,2007,8
2007-08,Minnesota,4130,13357,312,2007,8
2007-08,Mississippi,3978,7820,450,2007,8
2007-08,Missouri,7446,13045,486,2007,8
2007-08,Montana,1915,4727,324,2007,8
2007-08,Nebraska,3,2686,4,2007,8
2007-08,Nevada,2828,2373,254,2007,8
2007-08,New Hampshire,1482,2170,46,2007,8
2007-08,New Jersey,1543,1588,100,2007,8
2007-08,New Mexico,3026,3669,288,2007,8
2007-08,New York,3499,10537,100,2007,8
2007-08,North Carolina,224,11759,196,2007,8
2007-08,North Dakota,524,2668,52,2007,8
2007-08,Ohio,9557,13064,774,2007,8
2007-08,Oklahoma,5706,8109,872,2007,8
2007-08,Oregon,4983,8081,596,2007,8
2007-08,Pennsylvania,0,51593,206,2007,8
2007-08,Rhode Island,373,405,116,2007,8
2007-08,South Carolina,4136,5511,290,2007,8
2007-08,South Dakota,910,3682,114,2007,8
2007-08,Tennessee,9576,10923,884,2007,8
2007-08,Texas,20665,36423,2418,2007,8
2007-08,Utah,2308,4616,232,2007,8
2007-08,Vermont,583,1011,52,2007,8
2007-08,Virginia,13406,10144,554,2007,8
2007-08,Washington,6835,8834,600,2007,8
2007-08,West Virginia,3047,5324,392,2007,8
2007-08,Wisconsin,3664,11917,6,2007,8
2007-08,Wyoming,1010,2257,114,2007,8
2007-07,Alabama,6789,5920,658,2007,7
2007-07,Alaska,1504,2269,188,2007,7
2007-07,Arizona,5968,5085,480,2007,7
2007-07,Arkansas,3207,3923,310,2007,7
2007-07,California,16074,15382,57644,2007,7
2007-07,Colorado,7064,7446,4538,2007,7
2007-07,Connecticut,2391,1880,96,2007,7
2007-07,Delaware,454,566,42,2007,7
2007-07,Florida,19435,11564,1276,2007,7
2007-07,Georgia,6204,5907,458,2007,7
2007-07,Hawaii,0,0,0,2007,7
2007-07,Idaho,1551,2809,178,2007,7
2007-07,Illinois,4783,5674,574,2007,7
2007-07,Indiana,5399,6511,398,2007,7
2007-07,Iowa,9,1797,10,2007,7
2007-07,Kansas,2862,3135,294,2007,7
2007-07,Kentucky,5768,6311,778,2007,7
2007-07,Louisiana,6580,6032,416,2007,7
2007-07,Maine,1177,2121,176,2007,7
2007-07,Maryland,1818,2751,14,2007,7
2007-07,Massachusetts,1668,1103,96,2007,7
2007-07,Michigan,1905,8208,80,2007,7
2007-07,Minnesota,3025,6643,230,2007,7
2007-07,Mississippi,3714,4704,338,2007,7
2007-07,Missouri,4071,7851,282,2007,7
2007-07,Montana,1614,3057,226,2007,7
2007-07,Nebraska,0,1532,2,2007,7
2007-07,Nevada,2321,1698,184,2007,7
2007-07,New Hampshire,1458,1733,12,2007,7
2007-07,New Jersey,1433,1310,78,2007,7
2007-07,New Mexico,2656,2870,276,2007,7
2007-07,New York,3479,8099,94,2007,7
2007-07,North Carolina,164,7461,180,2007,7
2007-07,North Dakota,429,1797,36,2007,7
2007-07,Ohio,9121,12408,746,2007,7
2007-07,Oklahoma,5149,5145,684,2007,7
2007-07,Oregon,4568,6387,512,2007,7
2007-07,Pennsylvania,0,42568,170,2007,7
2007-07,Rhode Island,341,337,104,2007,7
2007-07,South Carolina,3667,3495,186,2007,7
2007-07,South Dakota,711,2193,84,2007,7
2007-07,Tennessee,9221,7421,756,2007,7
2007-07,Texas,19221,21744,1902,2007,7
2007-07,Utah,2108,3224,178,2007,7
2007-07,Vermont,580,796,42,2007,7
2007-07,Virginia,8953,8347,438,2007,7
2007-07,Washington,6336,6602,454,2007,7
2007-07,West Virginia,2719,4034,338,2007,7
2007-07,Wisconsin,3001,6998,2,2007,7
2007-07,Wyoming,877,1590,94,2007,7
2007-06,Alabama,7511,5903,650,2007,6
2007-06,Alaska,1722,1970,150,2007,6
2007-06,Arizona,6269,5045,512,2007,6
2007-06,Arkansas,3176,3708,386,2007,6
2007-06,California,18179,15602,76366,2007,6
2007-06,Colorado,7153,7713,3902,2007,6
2007-06,Connecticut,2485,1992,90,2007,6
2007-06,Delaware,508,559,36,2007,6
2007-06,Florida,21315,12811,1402,2007,6
2007-06,Georgia,6750,5443,534,2007,6
2007-06,Hawaii,0,0,0,2007,6
2007-06,Idaho,1807,3027,178,2007,6
2007-06,Illinois,5169,5568,420,2007,6
2007-06,Indiana,6301,6410,434,2007,6
2007-06,Iowa,11,1812,2,2007,6
2007-06,Kansas,3278,3086,324,2007,6
2007-06,Kentucky,6157,5992,772,2007,6
2007-06,Louisiana,6661,5202,370,2007,6
2007-06,Maine,1234,1865,130,2007,6
2007-06,Maryland,1652,2814,22,2007,6
2007-06,Massachusetts,1948,1239,116,2007,6
2007-06,Michigan,1905,7786,104,2007,6
2007-06,Minnesota,3405,6331,244,2007,6
2007-06,Mississippi,3816,3829,388,2007,6
2007-06,Missouri,5062,8121,358,2007,6
2007-06,Montana,1740,3627,246,2007,6
2007-06,Nebraska,1,1398,0,2007,6
2007-06,Nevada,2677,2049,234,2007,6
2007-06,New Hampshire,1684,1807,2,2007,6
2007-06,New Jersey,1642,1406,118,2007,6
2007-06,New Mexico,3179,3053,290,2007,6
2007-06,New York,3570,7844,100,2007,6
2007-06,North Carolina,188,7858,214,2007,6
2007-06,North Dakota,473,1613,38,2007,6
2007-06,Ohio,9527,12679,770,2007,6
2007-06,Oklahoma,5774,5037,746,2007,6
2007-06,Oregon,5578,7426,508,2007,6
2007-06,Pennsylvania,0,44084,150,2007,6
2007-06,Rhode Island,382,328,144,2007,6
2007-06,South Carolina,4140,3021,232,2007,6
2007-06,South Dakota,805,2068,98,2007,6
2007-06,Tennessee,9853,7175,798,2007,6
2007-06,Texas,20412,20564,1834,2007,6
2007-06,Utah,2457,3531,188,2007,6
2007-06,Vermont,529,696,46,2007,6
2007-06,Virginia,8114,7520,430,2007,6
2007-06,Washington,6856,7299,526,2007,6
2007-06,West Virginia,2897,3494,362,2007,6
2007-06,Wisconsin,3083,6621,0,2007,6
2007-06,Wyoming,1109,1764,104,2007,6
2007-05,Alabama,7487,5332,614,2007,5
2007-05,Alaska,1770,2146,212,2007,5
2007-05,Arizona,6380,4853,514,2007,5
2007-05,Arkansas,3086,3647,336,2007,5
2007-05,California,18478,15906,77814,2007,5
2007-05,Colorado,7550,7773,6144,2007,5
2007-05,Connecticut,2386,1973,66,2007,5
2007-05,Delaware,539,596,52,2007,5
2007-05,Florida,21671,12428,1424,2007,5
2007-05,Georgia,6717,5239,496,2007,5
2007-05,Hawaii,0,0,0,2007,5
2007-05,Idaho,1774,3143,216,2007,5
2007-05,Illinois,5616,5746,452,2007,5
2007-05,Indiana,5845,5799,466,2007,5
2007-05,Iowa,20,1719,6,2007,5
2007-05,Kansas,3230,3038,326,2007,5
2007-05,Kentucky,6039,5589,800,2007,5
2007-05,Louisiana,6103,4590,386,2007,5
2007-05,Maine,1238,1856,208,2007,5
2007-05,Maryland,2004,2640,16,2007,5
2007-05,Massachusetts,1973,1178,106,2007,5
2007-05,Michigan,2168,7978,104,2007,5
2007-05,Minnesota,3761,6177,274,2007,5
2007-05,Mississippi,3849,3502,304,2007,5
2007-05,Missouri,5581,8000,300,2007,5
2007-05,Montana,1702,3838,286,2007,5
2007-05,Nebraska,0,1348,0,2007,5
2007-05,Nevada,2714,1957,250,2007,5
2007-05,New Hampshire,1649,1719,6,2007,5
2007-05,New Jersey,1592,1269,90,2007,5
2007-05,New Mexico,3031,2853,256,2007,5
2007-05,New York,3563,8356,94,2007,5
2007-05,North Carolina,211,7241,156,2007,5
2007-05,North Dakota,518,1770,32,2007,5
2007-05,Ohio,10260,12161,856,2007,5
2007-05,Oklahoma,5943,5123,784,2007,5
2007-05,Oregon,5118,7225,490,2007,5
2007-05,Pennsylvania,0,42551,210,2007,5
2007-05,Rhode Island,443,359,132,2007,5
2007-05,South Carolina,3911,2804,232,2007,5
2007-05,South Dakota,837,2086,108,2007,5
2007-05,Tennessee,9098,6084,676,2007,5
2007-05,Texas,20805,20001,1994,2007,5
2007-05,Utah,2570,3565,188,2007,5
2007-05,Vermont,598,856,40,2007,5
2007-05,Virginia,9026,7167,472,2007,5
2007-05,Washington,7015,6663,476,2007,5
2007-05,West Virginia,2846,3524,362,2007,5
2007-05,Wisconsin,3416,7484,6,2007,5
2007-05,Wyoming,1001,1716,110,2007,5
2007-04,Alabama,7847,5902,574,2007,4
2007-04,Alaska,1768,2531,206,2007,4
2007-04,Arizona,7437,5314,448,2007,4
2007-04,Arkansas,3488,4231,380,2007,4
2007-04,California,18512,16045,45076,2007,4
2007-04,Colorado,7652,8569,4046,2007,4
2007-04,Connecticut,2692,2351,98,2007,4
2007-04,Delaware,606,676,68,2007,4
2007-04,Florida,21730,11991,1338,2007,4
2007-04,Georgia,7101,5877,516,2007,4
2007-04,Hawaii,0,0,0,2007,4
2007-04,Idaho,1921,3487,196,2007,4
2007-04,Illinois,6027,6733,642,2007,4
2007-04,Indiana,6644,7269,514,2007,4
2007-04,Iowa,24,2853,6,2007,4
2007-04,Kansas,3704,4117,404,2007,4
2007-04,Kentucky,6497,7635,674,2007,4
2007-04,Louisiana,6512,4730,420,2007,4
2007-04,Maine,1539,2366,174,2007,4
2007-04,Maryland,2265,3344,12,2007,4
2007-04,Massachusetts,2229,1448,134,2007,4
2007-04,Michigan,2442,10874,110,2007,4
2007-04,Minnesota,4802,10086,368,2007,4
2007-04,Mississippi,4226,3797,292,2007,4
2007-04,Missouri,5763,10383,324,2007,4
2007-04,Montana,1861,4312,278,2007,4
2007-04,Nebraska,2,1734,0,2007,4
2007-04,Nevada,2594,2150,254,2007,4
2007-04,New Hampshire,1903,2372,8,2007,4
2007-04,New Jersey,1552,1386,84,2007,4
2007-04,New Mexico,3015,3343,260,2007,4
2007-04,New York,4032,11277,118,2007,4
2007-04,North Carolina,227,7985,150,2007,4
2007-04,North Dakota,696,2296,64,2007,4
2007-04,Ohio,12416,14101,1034,2007,4
2007-04,Oklahoma,6497,6337,796,2007,4
2007-04,Oregon,5940,8715,496,2007,4
2007-04,Pennsylvania,0,49495,194,2007,4
2007-04,Rhode Island,475,430,154,2007,4
2007-04,South Carolina,4359,3219,238,2007,4
2007-04,South Dakota,1047,2594,96,2007,4
2007-04,Tennessee,9472,7204,640,2007,4
2007-04,Texas,20286,20600,1948,2007,4
2007-04,Utah,2873,4008,218,2007,4
2007-04,Vermont,673,1209,62,2007,4
2007-04,Virginia,9734,8466,522,2007,4
2007-04,Washington,7212,7808,480,2007,4
2007-04,West Virginia,3268,4671,404,2007,4
2007-04,Wisconsin,4612,11967,2,2007,4
2007-04,Wyoming,1037,1929,132,2007,4
2007-03,Alabama,9216,8654,712,2007,3
2007-03,Alaska,1775,2275,194,2007,3
2007-03,Arizona,7586,5930,620,2007,3
2007-03,Arkansas,4169,5634,426,2007,3
2007-03,California,20601,17989,49142,2007,3
2007-03,Colorado,8813,10537,4958,2007,3
2007-03,Connecticut,3326,2732,138,2007,3
2007-03,Delaware,729,799,56,2007,3
2007-03,Florida,23815,15219,1678,2007,3
2007-03,Georgia,8570,8919,708,2007,3
2007-03,Hawaii,0,0,0,2007,3
2007-03,Idaho,2141,4282,234,2007,3
2007-03,Illinois,7115,9296,822,2007,3
2007-03,Indiana,8784,10245,556,2007,3
2007-03,Iowa,35,4390,4,2007,3
2007-03,Kansas,5316,5723,436,2007,3
2007-03,Kentucky,8283,9786,964,2007,3
2007-03,Louisiana,7862,6548,426,2007,3
2007-03,Maine,1693,2652,210,2007,3
2007-03,Maryland,2368,4177,20,2007,3
2007-03,Massachusetts,2726,1803,112,2007,3
2007-03,Michigan,2863,14102,186,2007,3
2007-03,Minnesota,5576,12023,386,2007,3
2007-03,Mississippi,5173,5499,390,2007,3
2007-03,Missouri,6449,13396,442,2007,3
2007-03,Montana,1951,4415,302,2007,3
2007-03,Nebraska,0,2446,0,2007,3
2007-03,Nevada,3301,2548,290,2007,3
2007-03,New Hampshire,1967,2379,14,2007,3
2007-03,New Jersey,1817,1833,98,2007,3
2007-03,New Mexico,3488,3896,270,2007,3
2007-03,New York,4464,11441,106,2007,3
2007-03,North Carolina,260,10948,216,2007,3
2007-03,North Dakota,748,2343,54,2007,3
2007-03,Ohio,14771,17488,1290,2007,3
2007-03,Oklahoma,7316,8194,944,2007,3
2007-03,Oregon,6558,9960,614,2007,3
2007-03,Pennsylvania,0,60195,210,2007,3
2007-03,Rhode Island,507,496,224,2007,3
2007-03,South Carolina,4821,4931,374,2007,3
2007-03,South Dakota,1167,3169,146,2007,3
2007-03,Tennessee,10871,10330,892,2007,3
2007-03,Texas,23418,25491,2462,2007,3
2007-03,Utah,3281,4833,208,2007,3
2007-03,Vermont,768,1332,48,2007,3
2007-03,Virginia,11837,10996,636,2007,3
2007-03,Washington,8184,9027,658,2007,3
2007-03,West Virginia,4091,5734,422,2007,3
2007-03,Wisconsin,5100,16665,0,2007,3
2007-03,Wyoming,1165,2130,104,2007,3
2007-02,Alabama,10212,9739,786,2007,2
2007-02,Alaska,1541,1890,184,2007,2
2007-02,Arizona,8428,6579,630,2007,2
2007-02,Arkansas,5022,6709,616,2007,2
2007-02,California,18273,17100,36652,2007,2
2007-02,Colorado,7708,9522,2624,2007,2
2007-02,Connecticut,2696,2199,110,2007,2
2007-02,Delaware,668,739,46,2007,2
2007-02,Florida,23029,15231,1354,2007,2
2007-02,Georgia,9669,10012,798,2007,2
2007-02,Hawaii,0,0,0,2007,2
2007-02,Idaho,2150,3826,238,2007,2
2007-02,Illinois,6337,8182,602,2007,2
2007-02,Indiana,7393,8492,416,2007,2
2007-02,Iowa,28,3543,6,2007,2
2007-02,Kansas,4590,5225,430,2007,2
2007-02,Kentucky,9055,10298,1060,2007,2
2007-02,Louisiana,7721,6978,500,2007,2
2007-02,Maine,1263,2100,130,2007,2
2007-02,Maryland,2224,4168,24,2007,2
2007-02,Massachusetts,2135,1432,120,2007,2
2007-02,Michigan,2600,11821,144,2007,2
2007-02,Minnesota,4357,8173,342,2007,2
2007-02,Mississippi,6057,6866,512,2007,2
2007-02,Missouri,5697,12716,404,2007,2
2007-02,Montana,1618,3392,294,2007,2
2007-02,Nebraska,1,2130,0,2007,2
2007-02,Nevada,2812,2273,278,2007,2
2007-02,New Hampshire,1701,1957,2,2007,2
2007-02,New Jersey,1584,1563,96,2007,2
2007-02,New Mexico,3427,4051,424,2007,2
2007-02,New York,3680,10003,100,2007,2
2007-02,North Carolina,377,12395,306,2007,2
2007-02,North Dakota,745,1861,72,2007,2
2007-02,Ohio,13178,14164,1142,2007,2
2007-02,Oklahoma,7528,8375,936,2007,2
2007-02,Oregon,5786,8765,646,2007,2
2007-02,Pennsylvania,0,47357,190,2007,2
2007-02,Rhode Island,460,419,192,2007,2
2007-02,South Carolina,5971,5151,326,2007,2
2007-02,South Dakota,1030,2694,120,2007,2
2007-02,Tennessee,12984,11257,960,2007,2
2007-02,Texas,24145,26594,2686,2007,2
2007-02,Utah,2903,4864,252,2007,2
2007-02,Vermont,755,1157,66,2007,2
2007-02,Virginia,10109,10284,524,2007,2
2007-02,Washington,7941,8175,714,2007,2
2007-02,West Virginia,3759,5283,552,2007,2
2007-02,Wisconsin,4824,11655,8,2007,2
2007-02,Wyoming,1132,1932,146,2007,2
2007-01,Alabama,9705,10483,736,2007,1
2007-01,Alaska,1360,1456,166,2007,1
2007-01,Arizona,6872,6101,494,2007,1
2007-01,Arkansas,4076,6624,570,2007,1
2007-01,California,17811,17242,28294,2007,1
2007-01,Colorado,7149,9067,1026,2007,1
2007-01,Connecticut,2615,2450,138,2007,1
2007-01,Delaware,659,828,58,2007,1
2007-01,Florida,21430,15276,1394,2007,1
2007-01,Georgia,8241,9668,572,2007,1
2007-01,Hawaii,0,0,0,2007,1
2007-01,Idaho,1562,3145,234,2007,1
2007-01,Illinois,5718,7871,536,2007,1
2007-01,Indiana,7657,9136,486,2007,1
2007-01,Iowa,14,3397,6,2007,1
2007-01,Kansas,3768,5128,406,2007,1
2007-01,Kentucky,7733,9951,1094,2007,1
2007-01,Louisiana,7517,8316,500,2007,1
2007-01,Maine,1316,2288,158,2007,1
2007-01,Maryland,2055,3796,10,2007,1
2007-01,Massachusetts,2120,1638,130,2007,1
2007-01,Michigan,2543,11360,132,2007,1
2007-01,Minnesota,4262,7854,250,2007,1
2007-01,Mississippi,4885,7772,438,2007,1
2007-01,Missouri,5097,10818,362,2007,1
2007-01,Montana,1385,2897,260,2007,1
2007-01,Nebraska,3,2189,2,2007,1
2007-01,Nevada,2634,2263,252,2007,1
2007-01,New Hampshire,1857,2121,26,2007,1
2007-01,New Jersey,1449,1687,98,2007,1
2007-01,New Mexico,2880,3709,298,2007,1
2007-01,New York,4127,10682,102,2007,1
2007-01,North Carolina,286,12293,270,2007,1
2007-01,North Dakota,639,2149,62,2007,1
2007-01,Ohio,12255,15073,1268,2007,1
2007-01,Oklahoma,5228,7076,774,2007,1
2007-01,Oregon,5325,7633,514,2007,1
2007-01,Pennsylvania,1,49748,224,2007,1
2007-01,Rhode Island,469,409,170,2007,1
2007-01,South Carolina,4953,5150,294,2007,1
2007-01,South Dakota,913,2713,112,2007,1
2007-01,Tennessee,11352,10771,822,2007,1
2007-01,Texas,21586,27852,2524,2007,1
2007-01,Utah,2322,4587,186,2007,1
2007-01,Vermont,585,807,48,2007,1
2007-01,Virginia,9934,11060,494,2007,1
2007-01,Washington,6982,7281,574,2007,1
2007-01,West Virginia,3367,4971,494,2007,1
2007-01,Wisconsin,4105,9784,8,2007,1
2007-01,Wyoming,920,1726,98,2007,1
2006-12,Alabama,11032,28609,882,2006,12
2006-12,Alaska,2190,3167,162,2006,12
2006-12,Arizona,9188,12136,690,2006,12
2006-12,Arkansas,4815,17008,460,2006,12
2006-12,California,17902,22993,15684,2006,12
2006-12,Colorado,8417,15827,1224,2006,12
2006-12,Connecticut,2952,3358,134,2006,12
2006-12,Delaware,745,1872,56,2006,12
2006-12,Florida,23442,30741,1556,2006,12
2006-12,Georgia,10415,28251,950,2006,12
2006-12,Hawaii,0,0,0,2006,12
2006-12,Idaho,2260,7328,230,2006,12
2006-12,Illinois,6585,13507,682,2006,12
2006-12,Indiana,7852,17761,490,2006,12
2006-12,Iowa,37,8460,4,2006,12
2006-12,Kansas,4698,11441,488,2006,12
2006-12,Kentucky,10271,22363,1086,2006,12
2006-12,Louisiana,8625,23529,622,2006,12
2006-12,Maine,1537,4230,204,2006,12
2006-12,Maryland,1451,7884,14,2006,12
2006-12,Massachusetts,2171,2072,144,2006,12
2006-12,Michigan,2706,23371,122,2006,12
2006-12,Minnesota,4671,14915,324,2006,12
2006-12,Mississippi,5749,22522,560,2006,12
2006-12,Missouri,5806,24390,380,2006,12
2006-12,Montana,2141,6172,302,2006,12
2006-12,Nebraska,1,5666,0,2006,12
2006-12,Nevada,3208,4448,350,2006,12
2006-12,New Hampshire,1973,3303,36,2006,12
2006-12,New Jersey,1504,2911,96,2006,12
2006-12,New Mexico,3512,6750,326,2006,12
2006-12,New York,3589,19379,100,2006,12
2006-12,North Carolina,327,29741,218,2006,12
2006-12,North Dakota,682,3263,32,2006,12
2006-12,Ohio,15004,27619,1102,2006,12
2006-12,Oklahoma,7704,17170,928,2006,12
2006-12,Oregon,6503,15068,560,2006,12
2006-12,Pennsylvania,0,65135,360,2006,12
2006-12,Rhode Island,436,609,208,2006,12
2006-12,South Carolina,5675,13958,390,2006,12
2006-12,South Dakota,1072,5190,128,2006,12
2006-12,Tennessee,13276,24995,1054,2006,12
2006-12,Texas,27433,68093,2730,2006,12
2006-12,Utah,3680,12650,336,2006,12
2006-12,Vermont,713,1678,60,2006,12
2006-12,Virginia,11125,22869,650,2006,12
